date,final.output.concentrate_ag,final.output.concentrate_pb,final.output.concentrate_sol,final.output.concentrate_au,final.output.recovery,final.output.tail_ag,final.output.tail_pb,final.output.tail_sol,final.output.tail_au,primary_cleaner.input.sulfate,primary_cleaner.input.depressant,primary_cleaner.input.feed_size,primary_cleaner.input.xanthate,primary_cleaner.output.concentrate_ag,primary_cleaner.output.concentrate_pb,primary_cleaner.output.concentrate_sol,primary_cleaner.output.concentrate_au,primary_cleaner.output.tail_ag,primary_cleaner.output.tail_pb,primary_cleaner.output.tail_sol,primary_cleaner.output.tail_au,primary_cleaner.state.floatbank8_a_air,primary_cleaner.state.floatbank8_a_level,primary_cleaner.state.floatbank8_b_air,primary_cleaner.state.floatbank8_b_level,primary_cleaner.state.floatbank8_c_air,primary_cleaner.state.floatbank8_c_level,primary_cleaner.state.floatbank8_d_air,primary_cleaner.state.floatbank8_d_level,rougher.calculation.sulfate_to_au_concentrate,rougher.calculation.floatbank10_sulfate_to_au_feed,rougher.calculation.floatbank11_sulfate_to_au_feed,rougher.calculation.au_pb_ratio,rougher.input.feed_ag,rougher.input.feed_pb,rougher.input.feed_rate,rougher.input.feed_size,rougher.input.feed_sol,rougher.input.feed_au,rougher.input.floatbank10_sulfate,rougher.input.floatbank10_xanthate,rougher.input.floatbank11_sulfate,rougher.input.floatbank11_xanthate,rougher.output.concentrate_ag,rougher.output.concentrate_pb,rougher.output.concentrate_sol,rougher.output.concentrate_au,rougher.output.recovery,rougher.output.tail_ag,rougher.output.tail_pb,rougher.output.tail_sol,rougher.output.tail_au,rougher.state.floatbank10_a_air,rougher.state.floatbank10_a_level,rougher.state.floatbank10_b_air,rougher.state.floatbank10_b_level,rougher.state.floatbank10_c_air,rougher.state.floatbank10_c_level,rougher.state.floatbank10_d_air,rougher.state.floatbank10_d_level,rougher.state.floatbank10_e_air,rougher.state.floatbank10_e_level,rougher.state.floatbank10_f_air,rougher.state.floatbank10_f_level,secondary_cleaner.output.tail_ag,secondary_cleaner.output.tail_pb,secondary_cleaner.output.tail_sol,secondary_cleaner.output.tail_au,secondary_cleaner.state.floatbank2_a_air,secondary_cleaner.state.floatbank2_a_level,secondary_cleaner.state.floatbank2_b_air,secondary_cleaner.state.floatbank2_b_level,secondary_cleaner.state.floatbank3_a_air,secondary_cleaner.state.floatbank3_a_level,secondary_cleaner.state.floatbank3_b_air,secondary_cleaner.state.floatbank3_b_level,secondary_cleaner.state.floatbank4_a_air,secondary_cleaner.state.floatbank4_a_level,secondary_cleaner.state.floatbank4_b_air,secondary_cleaner.state.floatbank4_b_level,secondary_cleaner.state.floatbank5_a_air,secondary_cleaner.state.floatbank5_a_level,secondary_cleaner.state.floatbank5_b_air,secondary_cleaner.state.floatbank5_b_level,secondary_cleaner.state.floatbank6_a_air,secondary_cleaner.state.floatbank6_a_level
3/12/2016 4:00,4.091295336,11.66508057,5.884225443,45.40160074,63.35156388,10.6851208,1.520600707,16.11616174,3.040597673,96.33664528,12.00870229,7.46999979,0.802429745,7.874718963,7.362311418,9.875644337,36.05740595,13.85623449,2.741825786,8.753838234,4.099488189,1600.488808,-399.6044791,1603.531676,-399.8439772,1600.888115,-398.8984877,618.7149928,-400.6828759,33540.59215,2100.178602,2100.295912,3.077715735,7.873506645,2.41602256,500.3515857,47.07326193,32.30247458,7.435830649,7.681139395,6.822308235,7.685229738,6.828679463,10.32598811,7.970603484,25.18717072,19.27330988,79.82132747,6.020975,0.843180241,19.51967877,2.168152949,997.4647969,-499.916552,1500.409654,-500.256535,1498.221877,-500.6787334,1505.549093,-499.2433631,1299.45915,-500.4361712,1199.9167,-500.184813,11.98602672,4.831750124,11.11790089,4.1202127,30.0303613,-491.9152343,27.90742526,-499.9569688,26.96520034,-499.6395559,25.03029125,-499.8506201,12.03604951,-500.2434097,12.0881272,-499.6273639,11.89712989,-499.8220963,10.05701018,-500.3521743,20.00121484,-499.9985535
3/12/2016 5:00,3.620180749,11.69068788,7.3734064,46.10121872,56.27670061,10.78230986,1.561202759,15.41590163,3.18653646,93.35669983,11.37621581,7.46999979,0.784559283,7.574855205,7.829274613,10.29327263,36.72372742,14.27277159,2.921394987,8.815277946,4.361793712,1600.7272,-399.4241294,1601.914797,-399.7736649,1600.778475,-400.5962812,622.1043583,-400.1604259,33594.73414,2108.221587,2107.919306,3.478639991,7.995680295,1.923899195,282.9410842,44.41169248,25.53366869,6.69255268,6.288584738,5.633775717,6.285390574,5.632045284,10.71224431,7.868688151,25.53329805,19.25742335,76.37382208,6.03523581,0.842193935,20.16853294,2.152522972,1003.097362,-499.8757523,1503.912836,-497.7085511,1504.523823,-499.5421384,1501.957878,-499.3930931,1299.92174,-499.3924044,1199.832556,-502.6070774,12.78654527,4.878742355,11.53420486,4.525311599,29.95389871,-502.4790151,27.95657046,-499.9220993,26.95084507,-500.3481238,25.03883014,-500.3948255,12.09648122,-500.0815639,12.06586578,-500.3194063,11.97426506,-500.0392055,9.905624083,-499.5977855,20.01383358,-499.3476115
3/12/2016 6:00,3.615949226,11.57992834,6.39816423,46.42393678,55.62655346,11.4809626,1.647120294,11.05227458,3.101260983,77.48140605,6.829674153,7.46999979,0.794176593,6.333992939,7.101135159,8.183760193,39.23287712,14.83697206,3.100633576,8.989283005,3.876450911,1600.466644,-400.3323963,1601.118035,-399.9910109,1599.740065,-400.3599091,618.3558249,-400.2680576,35799.7677,2091.385934,2093.732655,3.515528258,7.875180019,1.834415567,499.5433596,41.05468104,22.40611044,6.448939763,6.078193161,5.524743304,6.079389491,5.524550748,9.985419914,7.985443644,24.00705899,19.59052309,73.71761489,5.910152673,0.736407769,15.85093309,2.238036291,996.7496246,-499.984439,1495.553386,-501.3972163,1496.816194,-500.1259654,1487.808328,-500.8201507,1301.426291,-499.9782464,1201.283375,-495.9487189,13.93953828,4.921628349,11.42907301,3.945464257,29.9998527,-501.5677272,27.94260588,-499.5876807,27.03556854,-500.239244,24.9713585,-499.5710423,11.98052515,-500.7191683,11.99649156,-500.4641334,12.03202202,-500.7510787,10.01294833,-500.3551818,19.99035695,-500.2614789
3/12/2016 7:00,4.311417417,11.70969895,3.685146525,44.24400308,64.20480414,10.68155254,1.258967757,13.64554518,2.959385459,84.06211998,8.078825847,7.46999979,0.895248588,8.015306875,6.524656343,7.833386752,35.25630002,15.97819182,3.111095756,6.53365251,3.763739924,1600.033299,-399.9006536,1601.473599,-399.6400406,1598.964087,-399.5907984,615.4935235,-400.8604543,33337.76087,2099.021415,2099.480068,3.072531369,7.746579373,2.402548868,503.1575599,45.41884981,33.47169212,7.381906764,7.556361715,7.164026159,7.553004769,7.171569342,10.66959325,7.96185777,24.61024934,18.87045066,77.46240928,6.15643586,0.861388855,17.75931004,2.387032498,1001.433487,-500.3027455,1500.050956,-500.150046,1501.388996,-503.0993775,1512.946081,-498.3391093,1299.33039,-498.9044519,1201.305793,-501.0307698,13.72509713,4.996785566,8.140556065,4.02730855,30.03812459,-437.7931201,27.9834802,-500.1692429,26.97663649,-498.973202,24.98833028,-499.3514284,11.97940469,-498.6050842,11.9801528,-500.5714876,11.94596458,-497.3710569,10.01239041,-499.296327,19.9772343,-497.8542972
3/12/2016 8:00,5.051808934,12.31343248,8.30757577,41.85939982,66.47425859,10.13437804,1.005084203,15.9117273,2.822161855,90.94032001,8.823845556,7.075833314,0.976205119,9.847332354,6.889497283,10.10559663,31.65883574,14.38645379,2.55717211,6.838858855,4.497136909,1601.114179,-399.6905487,1599.869186,-400.1179489,1599.48294,-401.2876119,617.492375,-399.4410742,33368.57303,2261.299248,2257.666021,3.110322089,7.783541491,2.38730529,503.4719003,45.52749638,33.23410842,7.425288378,8.268486638,7.276703822,8.263843992,7.252450842,10.63025056,7.702311785,24.13133995,18.46853242,81.1598274,5.844000345,0.820783938,19.86096348,2.076510192,999.916239,-500.11881,1500.085875,-499.8777995,1497.918855,-500.5552614,1488.292005,-501.2900465,1301.725542,-500.2861953,1200.51532,-500.6466463,11.62583258,4.34112356,8.358222929,3.920798514,29.89711073,-503.4265975,28.00992174,-500.1557028,27.06247684,-499.6597169,25.01304577,-499.9948418,12.01387098,-499.8753961,11.96455241,-499.8992709,11.91178373,-501.3389943,10.01339691,-500.420917,19.99066628,-500.8716785
3/12/2016 9:00,6.200269105,12.01335074,7.832172621,39.72149254,70.68251515,10.39819508,0.955225167,14.96866412,2.527418546,106.6099038,11.08350149,7.039999962,0.988094468,8.726418639,6.652420106,8.836833608,34.21129801,13.18192195,2.011261514,7.573294502,3.627284268,1601.995855,-400.2483116,1596.545422,-400.091259,1602.61654,-397.4639909,618.1628242,-399.79487,36706.29262,2306.649472,2304.328953,3.151461581,7.757108954,2.371684746,503.4835079,45.10595061,33.13618086,7.474273358,8.511512916,7.357411219,8.510391977,7.352657357,10.38456956,7.511892031,23.18967286,17.95004263,82.91778412,5.807115571,0.760465487,20.1230816,1.950055181,999.5431836,-499.5300315,1500.33123,-500.3929629,1500.444777,-499.7459454,1499.293895,-500.9507276,1299.226229,-500.7771356,1200.417798,-499.5280931,10.60779988,3.849467824,9.015837446,3.020793629,29.98659164,-496.0515556,27.90558104,-499.8595528,27.05570869,-500.3550531,24.9484499,-500.2862274,11.91502581,-501.5915387,11.80680354,-499.9621173,11.89869389,-500.347113,10.00262762,-500.3335726,19.97946253,-500.5503097
3/12/2016 10:00,4.871674708,10.7610324,4.623840957,43.06302886,69.25619889,10.54607922,1.176064547,15.62919505,2.511173956,115.223963,12.01491757,7.420000047,1.010576506,7.186839207,6.571234874,7.99984238,37.63619241,13.79096385,2.452361319,8.447846694,2.964900413,1601.854726,-400.2849693,1597.114068,-399.6703449,1604.176754,-400.3053699,617.5766197,-400.9749984,39023.02104,2401.306848,2400.450178,3.195462809,7.661618303,2.259349763,475.6478475,42.73274378,31.71416347,7.219668141,8.606008438,7.104145889,8.60835689,7.107874733,10.26530206,7.587651285,21.9550467,17.92908549,82.03429715,5.809034967,0.759392625,20.30818575,1.936884976,1000.375214,-500.1266681,1499.915793,-499.4662806,1500.129867,-499.3286088,1506.267507,-499.2298636,1301.201083,-499.6184233,1201.201758,-498.8566462,12.147112,4.469106869,9.777081466,2.470475481,30.01380389,-501.9379034,28.00196232,-499.8826151,26.9099232,-499.9556887,25.09445521,-499.848844,11.9562177,-499.4920067,11.95398502,-499.5119257,12.01657546,-498.8206136,9.986094647,-499.8159414,19.98392843,-499.2769765
3/12/2016 11:00,4.296778944,10.79547491,5.704735028,44.12820114,67.26185923,10.65393,1.207745776,15.17021114,2.448585594,104.7024095,11.48002295,7.420000076,1.002783026,8.300845136,6.827592602,8.906894022,35.1929608,13.31927661,2.279650817,9.088844793,2.763562489,1601.713596,-400.4316912,1597.682715,-400.2752846,1604.279886,-400.8228932,615.9177071,-400.0502511,39492.68798,2420.999272,2421.130942,3.366179618,7.517020491,1.994517601,482.0797498,43.62222914,28.45430414,6.713904495,7.350275217,5.989808291,7.360025989,5.995133654,9.687406688,7.41856593,21.38368409,17.93503974,81.23341634,5.666768741,0.700076543,19.91888035,1.810546398,1000.219265,-500.1695955,1499.51973,-499.5576396,1500.704875,-499.4404315,1503.363757,-500.1060411,1299.61211,-500.3157642,1200.06892,-499.5300388,11.53728569,4.163204228,10.36603394,2.431222876,30.07506132,-501.8330841,27.94103623,-499.9543894,27.02205206,-500.4606441,25.04367471,-500.249189,12.01976394,-501.5313849,12.04463776,-500.4153529,11.98841738,-500.0132944,9.993341929,-500.3296314,19.97334731,-500.0665538
3/12/2016 12:00,4.638973484,11.80835797,7.065770547,43.26432028,67.01577532,10.6348742,1.228262958,15.35720806,2.651711409,102.9404219,11.99754418,7.352333249,0.91497438,8.440946428,7.033214642,9.967650308,35.2084327,13.65398788,2.446389403,8.814108862,3.593327346,1601.572467,-398.2956196,1598.283275,-401.1087144,1603.744573,-398.4113143,611.0503914,-400.0140429,39325.68584,2447.25681,2449.110378,3.099305719,7.861227506,2.306668963,469.2435555,45.02643022,30.44496478,7.149072309,8.698716981,6.511956842,8.693965076,6.508272726,9.609719368,7.540952079,21.92534777,18.44871496,81.4984579,5.820056516,0.703351451,18.82256074,1.933232843,999.6723604,-500.0318905,1499.638414,-499.6757068,1498.814135,-499.0637544,1487.324792,-500.0934349,1299.773092,-500.5455782,1198.507214,-501.6081094,11.80525547,4.30778779,10.64257627,3.490912927,30.01667237,-471.8229279,27.96816924,-500.410758,26.91071323,-499.5778598,25.02720227,-499.4126298,12.03705078,-500.4029097,11.96760178,-499.8267266,12.00847064,-499.7009728,10.01429319,-500.087594,20.00336716,-499.704542
3/12/2016 13:00,4.29276919,11.25557848,7.893682868,44.30053673,59.02969,10.43736885,1.423623562,13.81524346,2.706226849,95.97760657,7.945093577,7.349999905,0.891214608,9.002083961,7.02926908,10.41053521,34.03237361,13.09365532,2.391319879,9.247807636,4.219786745,1601.431337,-399.5248097,1600.223362,-401.3570719,1599.275814,-404.0045567,616.7596482,-400.3125294,39621.13205,3741.692429,3742.828892,3.414436542,8.81170971,1.778038,222.1493228,45.87405153,14.54294632,6.070997922,6.29441385,5.228759274,6.291633422,5.230297562,10.7365014,7.638190218,21.0562479,17.32641523,80.69831403,5.527505644,0.588128136,18.61492199,1.633766482,1003.819201,-508.0510645,1503.768182,-499.8042443,1504.842493,-503.6724201,1517.568607,-496.0228727,1304.795811,-502.5142045,1204.001573,-500.502413,11.52883874,4.39889138,11.40164674,4.077935024,30.00384932,-498.2662088,28.02885013,-500.3120788,27.0078845,-500.3206627,24.9784426,-500.5656816,12.00410655,-501.3646634,12.02258134,-499.7686134,12.02065179,-499.3215399,9.945814943,-500.4338737,20.04272072,-499.1033191
3/12/2016 14:00,6.051512599,11.66235364,6.546223515,40.17113344,66.32241721,11.34264109,1.472465368,9.756661924,2.98424111,84.73129134,7.795134545,7.368333219,0.932521956,10.34979592,5.812688856,9.18350916,30.84403392,13.47663399,2.159292154,7.725467676,3.630894687,1601.290208,-399.1815365,1601.602264,-399.3459587,1601.577145,-396.9104731,612.5317604,-400.4161143,54811.71023,2577.617153,2574.368978,2.912252655,8.669531824,2.654399587,453.1975805,44.61243939,27.70124915,7.730282244,5.97965739,5.047434688,5.977346381,5.045611165,11.06109244,8.493617738,22.19831757,17.6300606,87.84342516,4.919288244,0.470189406,12.59320603,1.528447399,995.7041893,-490.9489696,1496.053137,-499.9204369,1496.584465,-496.3356227,1488.354746,-502.9241099,1298.248777,-498.336815,1198.174938,-495.6886838,11.42613317,4.340701871,8.931010757,3.537907612,29.98171632,-461.8430308,27.98424088,-500.1532845,26.98745152,-499.6713415,25.00063517,-500.3762852,12.01076638,-499.0909465,12.10196828,-500.2179444,11.99423008,-498.6631649,9.957959858,-499.6405567,19.9877097,-498.6240422
3/12/2016 15:00,6.609573652,11.38198215,5.907852413,38.92511347,59.9491576,10.6605461,1.393043244,14.49366906,3.315142526,95.15851695,11.42112205,7.369999886,0.909646461,9.57094801,6.607307418,9.037699196,32.0672939,14.20312319,2.415019232,6.528140679,4.055360717,1601.149079,-400.7185821,1601.757234,-403.3584446,1603.071384,-394.8057395,613.4624849,-399.5742108,39078.33824,2448.897378,2448.467012,3.019488424,8.089696,2.4313537,506.2087761,46.8345137,28.63319305,7.341444352,8.812265719,6.552993083,8.809760872,6.55407341,9.742117706,7.619300226,24.35167616,19.32275021,77.00803345,5.991938665,0.845907397,15.28949553,2.386063172,1003.610273,-500.6603474,1499.934999,-500.3499806,1500.85389,-500.420763,1507.17194,-500.8481719,1296.214862,-502.5575814,1196.363796,-502.2204736,12.17200234,4.865774713,8.331460163,3.845306796,29.90312959,-469.0164975,28.09768547,-499.8551166,27.06096201,-499.8930625,24.99825983,-499.5821361,11.99310519,-499.1454211,12.11314987,-499.9012197,12.04075875,-500.960564,10.00135132,-500.2333747,19.98981669,-501.3985394
3/12/2016 16:00,5.583552273,11.28125634,7.104126887,41.54582669,62.85128928,10.51391371,1.52567388,16.83054952,2.980006257,108.7726752,12.15996824,7.254000006,1.029614839,8.74131915,6.860008046,10.26105249,34.78034755,13.33548824,2.457079233,7.633576063,4.971899395,1599.989824,-400.6634483,1598.475451,-400.6484575,1603.116558,-400.3150255,608.6822889,-400.8036804,39378.58004,2447.342761,2451.1502,3.078844414,7.777354552,2.323497923,501.1148748,49.11050463,29.77035185,7.1536886,8.77210256,6.533743286,8.784776858,6.520235257,9.558850136,7.361714855,22.21679889,18.25010278,79.72064009,6.026694859,0.809443021,18.36929681,2.110109382,998.6705747,-500.0138465,1499.876494,-500.3343841,1499.389314,-499.3688842,1491.471119,-500.3412261,1300.361744,-498.809621,1201.272944,-497.8910888,10.87309254,4.88866226,10.07862285,4.464744988,30.03667351,-494.0501138,27.99157873,-499.2112214,27.00533247,-500.1242312,25.03850705,-499.8106083,11.9975235,-500.8497511,11.97339415,-500.3808917,12.0226981,-499.6292481,9.97454491,-500.2923461,20.00888891,-499.9583008
3/12/2016 17:00,4.449128201,10.72923283,8.380661135,44.77120225,64.59310188,10.39912124,1.469094365,17.77359079,2.82291244,109.7219835,12.2536616,7.25,1.111343278,8.445316576,6.826291613,9.911604808,35.34635797,12.76656782,2.281489533,8.89960381,3.828486129,1598.519329,-399.7290394,1597.924972,-400.1231617,1601.247148,-400.0098116,583.8977152,-400.3535233,39505.84047,2450.023765,2450.67909,3.09223309,7.708598765,2.312342794,501.682003,50.68881567,31.00465958,7.150302902,8.831521038,6.691816849,8.825510371,6.689722937,9.499445458,7.344347953,22.20117392,18.53630427,78.97000825,6.039626537,0.860602881,18.84617188,2.162437495,998.0816366,-509.8050116,1499.737643,-500.1217765,1502.084221,-502.6463051,1508.650631,-499.4106753,1300.96274,-499.0821265,1201.283068,-502.3993159,11.22134283,4.687252092,10.69335596,3.35454068,30.03042763,-499.6841504,27.95462295,-500.0054478,26.97952951,-500.074446,24.94850639,-499.7320903,12.03490294,-500.1008272,11.93376065,-500.2674761,11.95783508,-499.1030751,9.992683724,-500.1916549,19.92121319,-500.0934388
3/12/2016 18:00,4.067719103,10.99830459,7.592236039,45.80236578,65.64741885,10.7676199,1.629884904,16.41978827,2.934732242,115.468291,12.00561033,7.462666446,1.08926806,8.809359494,6.915712055,10.60720775,34.77086111,12.95633517,2.404452383,9.061524739,4.015550168,1601.58905,-399.8924657,1598.550126,-401.4734638,1598.487222,-399.965248,587.2977894,-399.5244932,39315.87223,2444.428274,2446.59392,2.915562175,7.920788364,2.610489631,504.8581405,49.78292759,32.81492024,7.611044826,9.485279257,7.250442579,9.471202216,7.242166343,9.513761861,7.415828999,22.16622684,18.37094156,82.97552963,5.890612577,0.764017563,18.80710932,1.974509145,1000.075347,-500.642866,1500.131862,-499.7525791,1497.550928,-497.4952021,1498.602819,-499.5708535,1299.979498,-499.394617,1199.132964,-499.1862044,11.00273426,4.578624378,11.29984937,3.779067947,30.01694375,-504.0183202,27.95521525,-500.0876316,26.95675527,-500.3971038,25.0071347,-500.1555741,12.04521838,-499.6283239,12.04645452,-500.1924153,11.99784505,-499.8596358,9.988152503,-500.0346142,19.98117767,-499.6707138
3/12/2016 19:00,3.948787717,10.84068859,8.715736429,45.71011289,70.38381618,10.82562983,1.606635359,16.58460095,2.753842034,126.7561135,12.06944224,7.549999854,1.101839784,8.568891325,7.035727561,9.966821305,34.96609101,13.321607,2.497260932,9.150800702,3.417611449,1604.231264,-400.1242568,1599.779645,-438.1666805,1601.944672,-400.3762336,591.3881772,-400.7068095,39275.50723,2452.155657,2448.578882,2.77858639,8.150472011,2.927338185,501.365282,50.18097557,33.62281839,8.133862039,10.11576441,7.710551418,10.10956431,7.699974937,9.767664703,7.718216223,23.50013382,18.75491917,84.71158228,5.940194326,0.776861916,19.45245658,1.965719685,1001.789628,-499.7040456,1500.254943,-499.8535578,1500.937417,-500.6176016,1501.626519,-501.0101364,1301.030785,-499.8606402,1200.382895,-502.6923947,11.33693613,4.429038029,10.94736996,2.85113104,30.00664659,-500.88308,27.97774953,-500.1974321,26.94318836,-500.1839049,24.95581274,-499.6256514,12.03640026,-500.4335439,12.01921608,-500.1031888,11.97807774,-501.0410764,10.0207025,-500.0204652,20.05053298,-500.3820507
3/12/2016 20:00,4.088406661,11.34521825,8.639672528,44.86305087,70.45432557,11.05908316,1.728467858,16.26326487,2.74474854,134.3407302,11.97592131,7.710000038,1.094501449,8.83484442,7.335296383,10.25893786,34.17390427,13.11553225,2.438666562,9.482680158,2.938265729,1602.773658,-400.916486,1599.353824,-474.5677322,1601.352865,-399.3076843,587.1020079,-399.4992964,39470.18122,2451.667615,2450.524843,2.909311249,8.121248696,2.786604192,501.5143182,50.43782846,34.7489752,8.107098922,10.06066018,7.655168947,10.06973728,7.600968864,10.02024814,7.573451276,22.35422038,18.06697589,84.09020678,5.980458074,0.814498775,19.11811633,2.07145043,999.8367579,-500.1019485,1499.771957,-500.2166781,1498.660767,-499.5279741,1499.861651,-500.5124539,1299.351877,-500.3940246,1199.714928,-500.4892333,11.31479516,4.431230801,11.02725225,2.521551201,29.99634944,-500.9308585,27.96844309,-500.049586,27.05346605,-500.3166871,24.98604191,-501.5818499,11.94753203,-499.3858352,12.01499141,-499.9722457,11.96991219,-499.9351824,10.09494726,-500.1063254,19.97613025,-500.7280921
3/12/2016 21:00,4.341718126,11.2870806,8.079923851,44.09826226,68.9399323,10.79106372,1.555836716,17.10824244,2.62756942,127.9485923,12.01139585,7.710000038,1.040498481,8.932164915,6.794268064,10.14704788,34.43034054,12.95606646,2.40149755,9.736667339,2.902488239,1602.43113,-399.6956719,1601.912707,-485.499044,1599.814679,-399.6699814,583.1412862,-399.7508503,39690.86906,2451.872984,2450.804582,3.252316415,7.900058753,2.297291144,502.3118683,48.81490837,33.97072843,7.471517698,9.269979568,7.085697692,9.277719795,7.08241626,10.29021348,7.105628212,20.9679854,17.4513271,82.79142982,5.840600697,0.814696229,19.97426205,1.991726247,999.4185518,-500.4776318,1499.322598,-499.7170136,1499.581126,-498.877811,1494.715768,-500.8139858,1299.652739,-498.9976204,1199.685866,-498.6119723,11.17395346,4.364193896,10.78505077,2.382786993,29.97615016,-499.6291918,27.95644268,-499.8175268,26.98499368,-499.9415507,24.96570822,-500.2397614,12.01384772,-499.8740281,12.00938755,-500.3942606,12.06368562,-499.9647272,9.99499039,-499.8213874,19.99559487,-500.6443673
3/12/2016 22:00,4.608119149,10.61276283,7.275346133,44.31219304,70.05649045,10.75533518,1.437517562,16.644437,2.563651907,122.756172,12.05378887,7.590000162,1.020336673,9.23048654,6.209431773,10.47280242,34.37872085,12.73131429,2.269039229,9.808166287,2.981040136,1601.300994,-399.4532436,1598.379196,-520.0055859,1602.170848,-400.0011318,587.4368365,-400.1123507,39480.69587,2446.891017,2453.21287,3.321880805,7.909440859,2.270072758,501.3850847,50.48487422,33.77886116,7.54091112,9.30360635,7.128721591,9.298478717,7.126938374,10.3697358,6.87733222,20.97936816,17.64387934,84.71386502,5.512190785,0.764054153,20.07742196,1.806940174,1000.142455,-497.9304302,1499.823499,-499.912616,1501.653477,-500.5029331,1500.278366,-498.7097197,1300.835653,-499.1683098,1200.835732,-501.0242643,10.96691947,4.099641128,11.26750634,2.475912615,29.95302649,-500.9178197,27.97209342,-499.1483751,26.92617571,-499.6181175,24.99779757,-499.4728495,11.96486579,-499.5911882,11.92581926,-499.8775808,12.059931,-499.4461667,9.998045427,-500.0613504,19.97673383,-499.6117702
3/12/2016 23:00,4.64805324,10.16294164,7.848468087,44.78498126,69.76901986,10.65175931,1.325153259,16.89327833,2.511806019,122.5930215,12.06639348,7.590000153,0.997684996,8.868366408,6.047581455,10.35949301,35.22049378,13.46977018,2.524379409,9.575638674,3.246537001,1599.141539,-399.984742,1600.264009,-431.9189837,1598.890967,-399.1967854,587.5371516,-399.6738973,39556.92167,2450.063564,2452.008372,3.245491316,7.593491514,2.266682847,502.2476539,50.89513385,33.75364223,7.356499498,9.090629446,6.98741675,9.067850458,6.976862074,10.1659926,6.973721896,21.06341881,17.69216414,84.81678772,5.429031073,0.72773951,19.88849822,1.725484549,1000.814741,-500.3997377,1500.236041,-499.7839812,1498.880293,-499.5367936,1502.308907,-499.4153334,1301.65996,-499.14509,1201.541216,-502.1705954,11.19391253,3.946495611,11.59675923,2.490643582,29.99250592,-499.8243405,27.95141087,-500.5166115,26.97979701,-500.5029536,24.94756416,-499.9536349,11.99225743,-499.2740746,12.07100161,-500.3741323,12.04700149,-500.2654401,9.93641505,-499.283889,20.01346669,-500.8617857
3/13/2016 0:00,4.510005276,9.839560328,7.584369838,45.25386704,70.54613653,10.49912782,1.381557934,17.76900947,2.489813934,120.9286352,12.06416139,7.590000153,0.988554869,9.139627569,6.126235591,10.47030407,34.66601166,12.53311633,2.184916322,10.2138751,2.988139388,1597.220781,-400.762389,1601.748102,-482.949809,1600.731647,-399.6891397,584.5378156,-400.9216479,39476.85255,2450.723571,2450.763981,3.19808601,7.548312682,2.335464788,501.7641376,51.29580662,34.63366934,7.469017266,9.187388934,7.070646391,9.180681895,7.072344148,10.21252416,6.900140125,21.84560405,17.58110306,85.11978349,5.341669068,0.785189345,20.0107205,1.740968215,999.9801549,-500.3268279,1499.756369,-499.8569293,1500.541062,-501.6109596,1495.289219,-500.503947,1298.606227,-500.423889,1199.284656,-498.9515035,10.79446817,3.90245462,11.72378771,2.354816525,30.05607639,-501.0636965,28.00173214,-500.4258964,26.99801726,-500.3695956,25.00800138,-500.0763542,11.97902189,-497.8779868,12.0411564,-500.2275127,11.98854881,-499.8411003,10.02991,-500.2807923,20.00857076,-499.5709672
3/13/2016 1:00,4.650930391,10.08003931,9.050496385,44.88487383,69.88026291,10.59245791,1.434144745,17.57650691,2.546549352,123.3354641,11.91513659,7.590000153,0.965020733,8.888018438,6.095506962,10.28348894,35.14618741,12.6152897,2.232218942,10.06516788,2.993139009,1603.221557,-401.241361,1602.581011,-509.8136467,1600.602499,-398.8101998,586.5523019,-399.5340688,39476.7268,2452.162404,2447.500676,3.262304769,7.448999058,2.290191888,502.2605864,53.69623455,34.89645251,7.471303919,9.199263212,7.070268934,9.190625629,7.074518134,10.29280393,6.873622748,21.73216951,17.5973883,85.40706647,5.27325766,0.779848877,19.87301215,1.710547039,996.6820021,-499.9549517,1500.888026,-500.1248074,1499.540177,-500.2431057,1499.822261,-500.3306595,1297.800648,-501.4284344,1198.082243,-500.2164226,10.91015641,4.076032773,11.53614637,2.479243379,30.05662925,-499.7419423,28.01897531,-500.4620759,27.00844708,-500.3934299,24.95001433,-499.8884029,11.98418419,-501.7173239,11.86765205,-500.2599353,11.99750619,-501.5972453,10.01488762,-499.9776307,20.0551364,-500.8587289
3/13/2016 2:00,4.424216971,9.656836145,7.847460987,45.19196954,71.13067771,10.25013609,1.306618386,19.05144729,2.446201455,123.5149513,12.06378882,7.590000153,0.956652266,8.465234707,6.112612507,10.09327483,36.24052203,12.31506506,2.15927354,10.54322124,3.010758409,1603.225461,-400.2188746,1598.341691,-501.4042316,1599.370733,-408.0060566,582.7018121,-405.0055956,39485.99842,2451.929128,2450.179864,3.35871939,7.352182827,2.225927435,502.5714291,53.37825637,34.61319553,7.476265635,9.212405592,7.089704427,9.208755829,7.086936446,10.12466436,6.697266014,21.40720439,17.36541387,85.95473054,5.195101463,0.7755944,20.1859288,1.666917026,1002.412251,-499.9371215,1499.073939,-500.1842314,1500.202213,-499.2055538,1507.608001,-500.6423328,1301.579785,-497.969937,1200.018174,-498.6495139,10.58057749,3.813414774,12.25848766,2.259209879,30.07106866,-498.4853427,28.02862477,-500.2777379,27.00850575,-499.950361,24.93265482,-500.2566079,12.01866411,-500.7886256,11.89254122,-499.868374,12.01021813,-500.6765912,10.00645943,-499.1264153,20.00028873,-499.8956421
